vignesh cb,3e42c79ecf1b452e8d0b25442060858e,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Great product,"Excellent so far
 
 

   READ MORE
  
",4,0,11-May-17
anil kumar,8b07afd95ed84e3ea5dad10e6e032ec6,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Worst experience ever!,"Performance is not good. I am used the phone 1 and half hours and phone is so overheating and bettry issue I am not happy with the product so please Replease my handsets.
 
 

   READ MORE
  
",5,2,12-Oct-17
rahul  taneja,d9065b74d81b40d5a7aa0465a0a56ef9,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Did not meet expectations,"There is lagging problems in my phone and I write to you for replacement for this product but not satisfied but three times I did complaint but there is no policy to return the product...
  
  Time waste to buy from Flipkart...
 
 

   READ MORE
  
",5,2,05-Oct-17
Bhavna Dusa,4128bcd559f54aa7b0773ce9c135693b,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Very poor,"Do not buy. Unsatisfied
 
 

   READ MORE
  
",5,2,14-Jul-17
Vaseem Akram,614d902d01004462867779ff31d478c1,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Must buy!,"Awesome
 
 

   READ MORE
  
",5,2,13-Apr-17
Arun Vijosh,40e4e2a198f64bd7a993bd29db4973d9,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,2,Not Satisfied,"It's very sad to buy this Mobile
 
 

   READ MORE
  
",49,61,06-Apr-17
Prashant  Goud,41b2a2f7d15b40c98a83f1073d4dabe6,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Perfect product!,"Pros - Nice selfie nd rear camera, one day battery backup, with fast charging, cons - big in size
 
 

   READ MORE
  
",14,12,14-Apr-17
Flipkart Customer,249ea3aa87d24f5ca64774e1eff90417,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Worst experience ever!,"Not worth the price.... Heating problem.... Hangs in between..... Definitely not value for money.
 
 

   READ MORE
  
",7,4,12-Jul-17
Flipkart Customer,4678266c830d4fc8b5ccd5bc2d7dedaa,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Must buy!,"Best smart phone with best features.
 
 

   READ MORE
  
",7,4,08-Apr-17
Flipkart Customer,341b3b39675844018049e7915199d1e5,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Brilliant,"Jus wana Express my reviews on this Beast ...
  
  1) Camera Jus 10/10. I compared its camera wid all flagship..like I 7+, V7+, and One plus 5...but all got fail in every environment..
  

  2) Am a big multitasker but when it comes in phone all phone start showinn their lagging at some point.  but This i would say best in all because of its Ram and latest Processor.
  

  3) Battery is just aswesome now i forget when i last carry my power bank with me... because it has 4000 MaH battery with VOOC Charge that ...Charges my phone from 0-100% in jus 50 Minutes...
  
  In any the above things play a major role...Now guys you can consider my rewiews for you future buy on this...
 
 

   READ MORE
  
",2,0,06-Nov-17
Amaresh Narayanan,d03bde3f46f74135adb3c83e75d23abf,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,4,Genuine review after 10 days use,"Overall Mobile is Good.
  

  1. Actually, this mobile is not worth for 25K (as shown in flipkart), but I bought this mobile for ~15K on exchange offer (25K - (8000 exchange off + 700 for my 5 years old Moto G mobile + 1600 HDFC card discount) = ~15K).
  
  2. The front camera is Very Good, frankly speaking, my face is oiled face, but the selfy comes like a fresh face. So, selfy lovers can go for this mobile. Quick focus and quick shoot.
  
  3. Back came is also good, but not like the front camera. Quick focus and quick shoot.
  
  4. Sometimes, I felt slowness (but not hanging) while normal operations. Not major
  
  5. The fingerprint is very slow, previously I was using ""LeEco Le 1S"", in that Fingerprint is very quick. but in Oppo F3 Plus, I have to hold and wait for .5 to 1 second. This is annoying everytime.
  
  6. 6inch screen is very big (previously I was using 5.5inch mobile), initially I felt very big, but its ok now (no other way. :-) ). We have to use both the hands for typing.
  

  If you are normal user (not Game player) and selfy lover, just go for it.
 
 

   READ MORE
  
",2,0,31-Oct-17
Bikee Yadav,1a706431a3fc42d7b5310fa31da61913,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Highly recommended,"One Of The Best Camera Phone In Upper Mid-Range Phone. Both Camera Working Well Specially Front Camera Is Awesome.
  
  Phone Work Fast And Smoothly..
  
  Battery Backup Also Good, It's Working Full Day With Heavy Usages. Fast Charging Did Well Job. But It's Have Not  Type C Charging Port.
  
  6 Inch Large Screen Is Good For View Movie And Play Games But Many Time We Found Screen Is Oversaturate. We aspect Good Quality Display With Natural Colour Reproduction. But It's Very Annoying.
  

  One Things Is Very Disappointing With Oppo Phones it's Can't Give Regularly Software Update. Is This Time Many Phone Comes with
  
  Android Oreo But Oppo Runs With Marshmallow. I Don't Know When Comes Nought And Oreo Update.
  
  I Want To Say Specially Thanks To Flipkart For Organized Exchange Offer On Diwali. It's Really Awesome Deals With Flipkart.
 
 

   READ MORE
  
",2,0,25-Oct-17
vishnu ks,9e46010a26a541b3992df5d71355f242,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Highly recommended,"Review after one week  of usage... First of all thanks to flipkart  for the fabulous exchange offer... 6000 off and 8000 exchange bonus... Bought the phone for 12.5k on exchange of my 1.5 year old Samsung J7.
  

  PROS
  
  6 inch colourful screen is a pleasure to watch videos....
  
  5000 Mah battery  lasts up-to 2days on moderate  usage...
  
  Amazing picture quality especially  for front camera.... Back camera is good Too
  
  No difficulty  in migrating from my Samsung  (using since 2013) since both have a lot similarity
  
  Finger print ID is very agile and handy...
  
  Sound quality  is fine ...
  
  Even though  it is using the older generation Snapdragon 653  processor it not getting hang can navigate  easily  between apps...
  
  Build quality  is good...
  
  Dual sim and expandable memory are other plus points
  
  Feels like iPhone in certain aspects.
  
  Comes with free screen guard and back cover...
  
  CONS
  
  Could  have used the latest 835 Snapdragon
  
  Especially  when you consider that it's priced around 30 and competors  like one plus 3T are using latest Snapdragon....
  

  OVERALL
  
  happy  with my buy especially in wake of the exchange offer... Which is still continuing in flipkart......
 
 

   READ MORE
  
",2,0,20-Oct-17
nazim Khan,c09208d672c6477ca6a04ca8eb1e2b55,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,4,Good choice,"Camera and battery performance outstanding...only few things are not good like android nougat is not there and front flash light is also missing.otherwise performance and vooc charge...superb.
 
 

   READ MORE
  
",2,0,20-Oct-17
Nandhini Priya,5e827ba2bfaa484b9b4bbc57fc9a7eea,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Disappointed With battery backup,"I bought this mobile with high expectations , the main key factor that I look for in mobile phone is good battery back up but this is not up to the mark. Otherwise the phone has goof features.
  
  I am unhappy with the battery performance.. Highly disappointed..
 
 

   READ MORE
  
",2,0,19-Oct-17
Ankit Somani,88f9e6f722ae49ccaae5897f6fbca687,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Worst experience ever!,"Not received ear phone with the sealed pack phone.
 
 

   READ MORE
  
",2,0,19-Oct-17
mohd  shahnvaz,06f9d0f8695941b88a7f834d3d1c30ef,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Very poor,"Battery  it's not good
 
 

   READ MORE
  
",2,0,19-Oct-17
Flipkart Customer,13fe670a64bc4800ad427b47e6f3c912,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Superb mobile,"Awesome phone, nice camera
 
 

   READ MORE
  
",2,0,13-Oct-17
Ranganath Reddy,0f42acaf42e94bf3946c958bfed1f942,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Terrific,"Best phone and any flip cart original product. Not damage for any this lot people like
 
 

   READ MORE
  
",2,0,12-Oct-17
Vinayak Karadinnavar,c4f516a93c6d4539839de4c529e066e6,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Utterly Disappointed,"Mobile I have received only  with charger. There was no ear phone,no safety case, no user guide.
 
 

   READ MORE
  
",2,0,28-Sep-17
Saurabh Arya,5b6bcafa739e413087f7c6a7c23d1a5f,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,2,Absolute rubbish!,"Don't waste your hard earn money in this   kachra  phone.... No slow mo camera, heating problem,Over saturated colour  display, weak processor. Waist my redmi 4 and 17000/- bucks, for this kachra....
 
 

   READ MORE
  
",2,0,28-Sep-17
Mrunal Ninawe,8ff62b75c3d74db5be08d00fbbb693dd,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Super!,"Great phone
  
  Thanks to flipkart for big billion day offer
  
  But they didn't provided earphone in the box!!!
 
 

   READ MORE
  
",2,0,26-Sep-17
Narendra Kumar,35a074270b9c436db8f7a3a8de986cbc,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Mind-blowing purchase,"Good produxt
 
 

   READ MORE
  
",2,0,13-Jun-17
Bhagyalaxmi Sakthivel Nadar,a9d1425486bd48adb3a8d2a5ddb733db,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Mind Blowing - Oppo F3 Plus,"Wonderfull Phone.....
  
  Excellent packing...  hats off to FLIPKART....
 
 

   READ MORE
  
",2,0,17-May-17
Anubhav Pandey,cf322dbb95b042e99aa4e2a660d9ad16,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Unsatisfactory,"Plz don't buy this phone because oppo company is copying ipone 7 phone
 
 

   READ MORE
  
",23,27,02-May-17
Nitesh,dfe68b8513934b72a144ca0d0c1e2ad6,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Don't buy of you are power Android user,"Spec does not justify current price of 25k.
  
  * Color OS is not good and upgrade to Android 7 is unlikely
  
  * It doesn't allow a third party mesaaging app for sms and keeps defaulting to stock one. Sheer frustration and forces me to regret my decision on buy the product.
  
  * Camera quality is above average
 
 

   READ MORE
  
",15,16,01-Oct-17
Amit  Kumar,e66f7282ce5345a1b48061997f363d7f,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,1,Wonderful,"Very bad.
 
 

   READ MORE
  
",10,9,30-Apr-17
SRINIVASAN T,9e7246f21bff4de9b2675741e57b3d5e,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Satisfied,"Totally worth for money
  
  First I feel earphone missing. But I's available  in data cable downside One small box. This box look like mobile box design. All friends check data cables place on box.
 
 

   READ MORE
  
",3,1,26-Oct-17
Kartik Pandey,6d048b77920642d2adcb15034b078245,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Terrific purchase,"ABSOLUTE FLAGSHIP KILLER
  
  .
  
  CAMERA EVEN BETTER THAN SAMSUNG S8 PLUS
  
  REAR CAMERA 16MP WITH OIS AND F/1.7 APERTURE , BEST LOW LIGHT CAMERA EVER
  
  FRONT DUAL CAMERA , NO NEED TO CARRY SELFIE STICK , AMAZING SELFIES
  
  LIGHTENING FAST PROCESSOR, NO HANG, NO LAG
  
  HUGE 6 INCH SCREEN, YET EASY TO HOLD
  
  CHARGING SPEED UNBELIEVABLE
  
  VOOC 4 AMPERE CHARGER - 5% TO 85% IN 30 MINUTES
  
  NO HEATING,
  
  WORLD'S FASTEST FINGERPRINT SENSOR
  
  UNLOCKS IN 0.2S
  
  WHAT ELSE WOULD ANYONE EXPECT FROM A SMARTPHONE
  

  ABSOLUTELY BEAST. !!!
 
 

   READ MORE
  
",3,1,25-Oct-17
Deepak ,57d11730729a45d1914208a8ac10dc1a,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,4,Delightful,"Good camera, artificial looking bokhe effect,front dual camera doesn't work together, 8 megapixel front cam 120 Degree wide angle lens For groupfe, and 16 megapixel front cam for selfi with screen flash no proper flash, no led indication light working ,work only while phone switch off and put on charging, super fast fingerprint sensor, no heating, lags some time on heavy usage, in general performs well, screen looks like super amold but full HD ips display looks great, fast charging is not fast it's ultra fast, battery back up is nice for one day on heavy usage, back camera is 16megapixel with 1.7aperture awesome focusing ultra fast, low light photos are also good, for video recording not satisfied, no slow motion, pretty much noise on all1080p and 4k, time laps recording is there, overall back camera is superb for photography in all conditions while for video recording it strugells but better then miA1,motog5splus.UI is sucking really bad, very bad ram management ,no nogut,no stock Android, no timely updates, last security patch is of April month.
  
  Final conclusion:- in my personal opinion I love screen awesome reproduction  of colours, fingerprint ultra fast, and I love rear camera than front both in day and night, front cam day performance awesome ,struggle slot in low light.
  
  I recommend it over moto g5s plus, miA1 for camera and processor, but In case of ram management and UI both 2 are awesome then this.
  
  Must buy in price of 16k.    
 
 

   READ MORE
  
",3,1,17-Oct-17
Ravi Dawane,680ca83347744671813bcc2aab1a513f,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Super!,"Owesome Product Speechless .
  
  Overall 5 Star.
  
  Camera is outstanding .
  
  Processor is very Good.
  
  Speady phone...
 
 

   READ MORE
  
",3,1,17-Oct-17
Bipin patel,dca23070863c4861b410461607d65aef,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Awesome,"CAMERA RESULT EXELLENT BUT ANDROID VERSION 6.0 NOT UPDATE 7.0.
 
 

   READ MORE
  
",3,1,14-Oct-17
psdurgaprasad61@gmail.com 9848183831,86369c32befb4c3abac8e1a047b39924,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Must buy!,"As per the contents ear phones should be inside the box.  When I received the box no ear phones.  Immediately returned and got replacement within a week,  but this time also no ear phones.  Flip kart arranged for refund of cost of ear phones at the rate of 400/- by way of gift card.  Where the mistake I could not locate!
 
 

   READ MORE
  
",3,1,12-Oct-17
Sutirtha Guuha,722eeff2781d43a593542b9663791c48,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,2,Just okay,"This is a super phone when it comes to the looks and camera. However the software intermittently hangs. Not sure if that's a handset or software issue.
 
 

   READ MORE
  
",3,1,10-Aug-17
gopi reddy,444b6e29522948988c7d64eb5a9edcd7,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Awesome product,"The look of the mobile is good.
  
  The mobile is fast and do not get heat.
  
  The front and back camera is very good.
  
  Full hd display.
  
  The processer of mobile is good.
  

  COMPARED WITH C9 PRO IT IS SO GOOD.
  

  THANK YOU
 
 

   READ MORE
  
",3,1,27-Apr-17
Raghuveer Singh Kuri,707b20372374426cb50ed47d432183a2,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Super!,"Superb phone
  
  After a week use..
  
  My review.. Exelent front camera quality..
  
  2 days battery backup.. No hanging no lagging.. No heating issue..
 
 

   READ MORE
  
",4,2,15-Oct-17
KANHAIYA HIRANWAR,ac56513989e84d2090b757bf89326713,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,3,Fair,"mobile is good.  sound quality is good, looks are good, handling is good ,   but the only drawbag is it is having hybrid 2nd sim, hence memory card is not dedicated.  this limits your memory  of internal 64 gb only .
 
 

   READ MORE
  
",4,2,06-Oct-17
MEENAKSHI KATYAL,170003d91e404dd29a17bbc61bf1c6ba,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Classy product,"At 12k not a bad product I'm using from last 2 day I can everything is good but voice during call is low and when playing games it can reach upto 42c temp but ok not a big deal when u get it under 18 k go for it
 
 

   READ MORE
  
",4,2,06-Oct-17
Shaikh fazil Yuva photo studio,2977250d71df44309d3107d9989a6c35,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,2,Slightly disappointed,"No video call option. Disappointed to me
 
 

   READ MORE
  
",4,2,25-Sep-17
KRUTTIBAS MAHANTA,0dc7b5d25a7a4557bf0052342290fdff,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Fabulous!,"It's  a great experience.
 
 

   READ MORE
  
",4,2,09-May-17
Prashant Kumar,6edaa5add2be430398abc00dae13af4e,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Awesome,"superb #phone
 
 

   READ MORE
  
",4,2,03-May-17
Balaji  p,7e5961669dd8413db3af6814af4628a2,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,5,Awesome,"Amazing mobile camera excellent battery very good snapdragon 653 superb fast....  Cons Price very high
 
 

   READ MORE
  
",14,19,27-May-17
Sudhir Masih,8cb87275b13d48559aaeddf494fff680,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,4,Really Nice,"Booked the phone at about 12midnight on 10.10.2017 and delivered by 11.00am on11.10.2017 and the best part got a good buy back for my one plus one.  Just unbelievable  keep it up flipkart.  Product is best in this price.as for the phone every spec is good but I'll the screen on banking gateways is very sluggish. May be that is the reason why iPhone and Samsung are the leaders apart from that aspect I find nothing inferior  the highly price phone.  It is money you pay for their brands (highly paid managers, software engineers etc. ) I suggest opposite f3 plus moreover as modulo says make in India yes oppo!!!
 
 

   READ MORE
  
",3,2,13-Oct-17
Rajan Bhasin,5125b855e23d4d8ba446173292eab952,"OPPO F3 Plus (Gold, 64 GB)",MOBES9G5SJHYT9QX,4,Best in class.,"This is the best phone in this class but not the best. Price is very high compare to its specifications. It was available for 24990 whent I bought this. Thanks to Flipkart sale. I got this one at 16000 approx under exchange and bank offer. I exchange Lenovo K3 note by which i got extra 5000 discount + phone value + 1500 bank discount. It is amazing experience for me.
  

  Now about the phone:-
  

  Best feature of this phone is its VOOC Charging technology. Phone can charge around 80% in 35 minutes.
  

  Secondly dual fromt camera which is amazing in day and night shots. It is specially designed for group selfies. Rear camera is also at satisfactory level.
  

  Processing speed is good as it comes with 1.96 ghz octa core processor with 4gb ram.
  

  The main issue i am facing is its software. It is still running on android marshmallow 6.0 whereas all other smartphones in this range are already powerd by android 7.1.1 and ready for android 8 too. I have gone through my research and find out that Oppo have no plans to release software update in coming months which is big disadvantage. Oppo is not good at all on software updates.
  

  Screen size is huge and cannot use single handed. I think it is more comfortable if it is 5.5. However, you can use it by one hand by compressing the screen. Resolution, screen colors are good and seems natural.
 
 

   READ MORE
  
",3,2,04-Oct-17
